[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-11 08:10:20] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-11 08:10:21] [class-ss-setup-task.php:33] Creating archive directory: D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620\
[2024-12-11 08:10:21] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/automospeed1/
[2024-12-11 08:10:21] [class-ss-setup-task.php:116] File D:\xampp\htdocs\automospeed1/robots.txt exists; adding to queue as: D:/xampp/htdocs/automospeed1/robots.txt
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap.xml
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap_index.xml
[2024-12-11 08:13:13] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594999dc45a-TCibhP.tmp
[2024-12-11 08:13:13] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/uncategorized/?simply_static_page=7889
[2024-12-11 08:13:13] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/uncategorized/?simply_static_page=7889
[2024-12-11 08:13:14] [class-ss-url-fetcher.php:103] Filesize: 159075 bytes
[2024-12-11 08:13:14] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:14] [class-ss-url-fetcher.php:233] New filename for static page: /category/uncategorized/index.html
[2024-12-11 08:13:14] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594999dc45a-TCibhP.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/uncategorized/index.html
[2024-12-11 08:13:14] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:16] [class-ss-page.php:119] Checking Content Identical:f296c60ac350d6bea0cafe04e5e34fd455920326===. Value: FALSE
[2024-12-11 08:13:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/category/wuling/
[2024-12-11 08:13:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 654
[2024-12-11 08:13:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499c7f027-P6uFRL.tmp
[2024-12-11 08:13:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/category/wuling/?simply_static_page=7890
[2024-12-11 08:13:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/category/wuling/?simply_static_page=7890
[2024-12-11 08:13:16] [class-ss-url-fetcher.php:103] Filesize: 163296 bytes
[2024-12-11 08:13:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html
[2024-12-11 08:13:16] [class-ss-url-fetcher.php:233] New filename for static page: /category/wuling/index.html
[2024-12-11 08:13:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499c7f027-P6uFRL.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/category/wuling/index.html
[2024-12-11 08:13:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:18] [class-ss-page.php:119] Checking Content Identical:54ed14a9cf76e911e65f83af8b86b1028b3a0a70===. Value: FALSE
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg
[2024-12-11 08:13:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 654
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499edffd6-UDhX8N.tmp
[2024-12-11 08:13:18] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg?simply_static_page=7891
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg?simply_static_page=7891
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:103] Filesize: 2339 bytes
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499edffd6-UDhX8N.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/cookie-law-info/lite/frontend/images/revisit.svg
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:18] [class-ss-page.php:119] Checking Content Identical:470d91c6500d67e26f2ef4e4d0699ea1b2c8fc03===. Value: FALSE
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg
[2024-12-11 08:13:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 654
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499ee80a6-Q4RQIx.tmp
[2024-12-11 08:13:18] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg?simply_static_page=7892
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg?simply_static_page=7892
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:103] Filesize: 1345 bytes
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg
[2024-12-11 08:13:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499ee80a6-Q4RQIx.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/cookie-law-info/lite/frontend/images/close.svg
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:18] [class-ss-page.php:119] Checking Content Identical:f50e0eac87bb8f5cff8f7d8ccb5d72aedda7e78d===. Value: FALSE
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js
[2024-12-11 08:13:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 654
[2024-12-11 08:13:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499ef3f79-OOclR7.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js?simply_static_page=7893
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js?simply_static_page=7893
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 19850 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499ef3f79-OOclR7.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/cookie-law-info/lite/frontend/js/script.min.js
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:19] [class-ss-page.php:119] Checking Content Identical:554d4b53b7c61cb6bb9cfbb74805d4828d87453e===. Value: FALSE
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-includes/js/jquery/jquery.min.js
[2024-12-11 08:13:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 654
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499f1ecfb-wcRtgv.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-includes/js/jquery/jquery.min.js?simply_static_page=7894
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-includes/js/jquery/jquery.min.js?simply_static_page=7894
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 87553 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/jquery/jquery.min.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499f1ecfb-wcRtgv.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-includes/js/jquery/jquery.min.js
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:19] [class-ss-page.php:119] Checking Content Identical:79cd3587d565afe290076a8d36c31c305a573d18===. Value: FALSE
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-includes/js/jquery/jquery-migrate.min.js
[2024-12-11 08:13:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 654
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499f50f1b-ugucEg.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-includes/js/jquery/jquery-migrate.min.js?simply_static_page=7895
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-includes/js/jquery/jquery-migrate.min.js?simply_static_page=7895
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 13577 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-includes/js/jquery/jquery-migrate.min.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499f50f1b-ugucEg.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-includes/js/jquery/jquery-migrate.min.js
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:19] [class-ss-page.php:119] Checking Content Identical:3ad0c10e501ac2a9bfa18f9cd7e700219b378738===. Value: FALSE
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/responsive-accordion-and-collapse/js/accordion-custom.js
[2024-12-11 08:13:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 654
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499f7f239-98Ag2K.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/responsive-accordion-and-collapse/js/accordion-custom.js?simply_static_page=7896
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/responsive-accordion-and-collapse/js/accordion-custom.js?simply_static_page=7896
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 65002 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/responsive-accordion-and-collapse/js/accordion-custom.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499f7f239-98Ag2K.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/responsive-accordion-and-collapse/js/accordion-custom.js
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:19] [class-ss-page.php:119] Checking Content Identical:2aefee9af59819c6a162667ac5caa0051986655a===. Value: FALSE
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/responsive-accordion-and-collapse/js/accordion.js
[2024-12-11 08:13:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 654
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499fa1450-Lklvo1.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/responsive-accordion-and-collapse/js/accordion.js?simply_static_page=7897
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/responsive-accordion-and-collapse/js/accordion.js?simply_static_page=7897
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 461 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/responsive-accordion-and-collapse/js/accordion.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499fa1450-Lklvo1.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/responsive-accordion-and-collapse/js/accordion.js
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:19] [class-ss-page.php:119] Checking Content Identical:4ec1e4b75e4a494745829e84831b00739cf78b65===. Value: FALSE
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/themes/generatepress/assets/js/menu.min.js
[2024-12-11 08:13:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 654
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499fada48-fcVaRh.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/themes/generatepress/assets/js/menu.min.js?simply_static_page=7898
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/themes/generatepress/assets/js/menu.min.js?simply_static_page=7898
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 7333 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/themes/generatepress/assets/js/menu.min.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499fada48-fcVaRh.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/themes/generatepress/assets/js/menu.min.js
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:13:19] [class-ss-page.php:119] Checking Content Identical:7452d643e468caf6db8ecf07618f1cb7ff3f7651===. Value: FALSE
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/themes/generatepress/assets/js/back-to-top.min.js
[2024-12-11 08:13:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 654
[2024-12-11 08:13:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/6759499fbe7ab-T21Znh.tmp
[2024-12-11 08:13:19] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/themes/generatepress/assets/js/back-to-top.min.js?simply_static_page=7899
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/themes/generatepress/assets/js/back-to-top.min.js?simply_static_page=7899
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:103] Filesize: 737 bytes
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/themes/generatepress/assets/js/back-to-top.min.js
[2024-12-11 08:13:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/6759499fbe7ab-T21Znh.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/themes/generatepress/assets/js/back-to-top.min.js
